id,created_at,source,original_text,clean_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
1240104247687086081,Wed Mar 18 02:34:27 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @EdwardG1911: Italy bound, wheels up to serve in Jesus Name on the front lines of COVID-19. Please be praying for our crew and hospital…",Italy bound wheels serve Jesus Name front lines COVID-19 Please praying crew hospital…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,915,DLUDOGOLI,,,EdwardG1911,KENYA,
1240104221128773632,Wed Mar 18 02:34:20 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","In response to the Coronavirus, we are offering flexible and affordable memberships with the option to meet matches… https://t.co/3Hgcrho46n",In response Coronavirus offering flexible affordable memberships option meet matches…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,68,ambiancematch,False,,,San Francisco (HQ),
1240104177650618368,Wed Mar 18 02:34:10 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @sharonePack: PILLOW🌟#PROMISE💫

For God gave us a spirit 
-not of fear 
but of power and love and self-control.
2 Timothy 1:7

God will…",PILLOW For God gave us spirit -not fear power love self-control Timothy :7 God will…,"Sentiment(polarity=0.5, subjectivity=0.6)",0.5,0.6,en,0,17,TBV_Post,,PROMISE,sharonePack,,
1240104173988917253,Wed Mar 18 02:34:09 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Keeping you informed @TheMediaTheatre 
Check our website for latest updates during this time.
Gala postponed.
Looki… https://t.co/K0LJ4IEwIr",Keeping informed Check website latest updates time Gala postponed Looki…,"Sentiment(polarity=0.5, subjectivity=0.9)",0.5,0.9,en,0,0,TheMediaTheatre,False,,TheMediaTheatre,"Media, PA",
1240104151264223232,Wed Mar 18 02:34:04 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @RakusaStudios: LOCKDOWN BOREDOM!!

The dog is also bored to tears...

#dog #doggy #dogs #puppy #cute #pets #home #love 
https://t.co/Au…",LOCKDOWN BOREDOM The dog also bored tears ...,"Sentiment(polarity=-0.5, subjectivity=1.0)",-0.5,1.0,en,0,5,salvatore1976cs,,"dog, doggy, dogs, puppy, cute, pets, home, love",RakusaStudios,Amsterdam,
1240104102320799745,Wed Mar 18 02:33:52 +0000 2020,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Last day to jog and run around!
We draw our strength from you LORD 🙏🏻🙏🏻🙏🏻
.
#SofiaGirls #SocialDistancing… https://t.co/t4tWrcDXzD",Last day jog run around We draw strength LORD …,"Sentiment(polarity=0.0, subjectivity=0.06666666666666667)",0.0,0.06666666666666667,en,1,0,cheleborja,False,"SofiaGirls, SocialDistancing",,"ÜT: 14.6332625,121.0427982",
1240104098873184256,Wed Mar 18 02:33:51 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @JoeGothard: Thank you @sppsnutrition #community #love 💕,Thank,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,13,bethhentges,,"community, love","JoeGothard, sppsnutrition",,
1240104079579402245,Wed Mar 18 02:33:47 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @SevenShepherd: ""Jesus saith unto them, Did ye never read in the scriptures, The stone which the builders rejected, the same is become t…",`` Jesus saith unto Did ye never read scriptures The stone builders rejected become t…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,1,BFISA,,,SevenShepherd,"Cibolo, TX",
1240104073623269381,Wed Mar 18 02:33:45 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","She dreams to meet a responsible and sensual man who loves to hug and kiss.
Visit our website sign up for free and… https://t.co/ZWqauBNe6a",She dreams meet responsible sensual man loves hug kiss Visit website sign free and…,"Sentiment(polarity=0.30000000000000004, subjectivity=0.675)",0.30000000000000004,0.675,en,0,0,bride_colombian,False,,,Colombia,
1240104035757314050,Wed Mar 18 02:33:36 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","My name is Carlos. I am a playwright, actor, musician. I was influenced immensely by @PaulMcCartney &amp; the Beatles.… https://t.co/DEzhKSPokp",My name Carlos I playwright actor musician I influenced immensely amp Beatles.…,"Sentiment(polarity=0.0, subjectivity=1.0)",0.0,1.0,en,0,6,HipHipHeredia,False,,PaulMcCartney,"Greensboro, NC",
1240103952315637765,Wed Mar 18 02:33:16 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","None of us knows how this will turn out.
But I do know from a lifetime of fighting fear and anxiety due to several… https://t.co/eYNHNf18hz",None us knows turn But I know lifetime fighting fear anxiety due several…,"Sentiment(polarity=-0.125, subjectivity=0.375)",-0.125,0.375,en,0,0,Janet_Lyn,False,,,,
1240103899815718913,Wed Mar 18 02:33:04 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","😂😂😂
Ohhhhh... I’m glad I’m not the only #mom that feels that way! 😂😂😂

#Parents #kids #children #love https://t.co/ZQ6rGZbBNo",Ohhhhh ... I ’ glad I ’ feels way,"Sentiment(polarity=0.5, subjectivity=1.0)",0.5,1.0,en,1,1,missny99,False,"mom, Parents, kids, children, love",,FLORIDA ,
1240103889204117504,Wed Mar 18 02:33:01 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @chorichie: in my thoughts
and in my dream
is #love for you
my soul serene...
#richie https://t.co/W4ZszKfkZ5",thoughts dream soul serene ...,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,28,_ahsanR,False,"love, richie",chorichie,,
1240103872472875009,Wed Mar 18 02:32:57 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @sharonePack: PILLOW🌟#PROMISE💫

For God gave us a spirit 
-not of fear 
but of power and love and self-control.
2 Timothy 1:7

God will…",PILLOW For God gave us spirit -not fear power love self-control Timothy :7 God will…,"Sentiment(polarity=0.5, subjectivity=0.6)",0.5,0.6,en,0,0,DulleyTopBooks,,PROMISE,sharonePack,"North Vancouver, B.C. Canada",
1240103861198770176,Wed Mar 18 02:32:55 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @DulleyTopBooks: May a higher level of understanding be UPON us ALL today. May we turn toward the Word of #God, that being to do only wh…",May higher level understanding UPON us ALL today May turn toward Word wh…,"Sentiment(polarity=0.25, subjectivity=0.5)",0.25,0.5,en,0,1,maxbeena,,God,DulleyTopBooks,Ghana,
1240103841715998721,Wed Mar 18 02:32:50 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@reborn_vlad Yeah. if he's not bothered by it... and he's eating and happy and wagging his tail. All good. Give him… https://t.co/N7mzBAf3VQ,Yeah 's bothered ... 's eating happy wagging tail All good Give him…,"Sentiment(polarity=0.75, subjectivity=0.8)",0.75,0.8,en,1,0,horsefacedlez,,,reborn_vlad,On a farm. Where else? ,
1240103820010688513,Wed Mar 18 02:32:45 +0000 2020,"<a href=""http://www.powerapps.com"" rel=""nofollow"">Microsoft Power Platform</a>","It's : 2020-03-18T02:32:45.1217993Z 

#tuesdaymotivation #funny #pets #followme #f4f #c4c #shout #love #me #cute… https://t.co/mu2tAVem6h",It 's -03-18T02:32:45.1217993Z …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,Kada_soulayman,,"tuesdaymotivation, funny, pets, followme, f4f, c4c, shout, love, me, cute",,Ả̷͓̥͕̤͆̇͘͝ŗ̴͍͉̳̲́̌̂͆̍̀̍̓͝k̵͝,
1240103798762164224,Wed Mar 18 02:32:40 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @niyati_fatnani: 🧚‍♀️🧚‍♀️💫💫🎵🎵

I believe in Miracles❤🤩💫

#monday #nomondayblues #love #life #miracle #thebestisyettocome  #niyatifatnani…",🧚‍️🧚‍️ I believe Miracles🤩 …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,9,Manish82898343,,"monday, nomondayblues, love, life, miracle, thebestisyettocome, niyatifatnani",niyati_fatnani,"आंध्र प्रदेश, भारत",
1240103793955467264,Wed Mar 18 02:32:39 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","An online poetry open mic... 

Soon... 

#WePoetry #Poetry #Poet #Poem #OnlineOpenMic #OpenMic #Platform #Community… https://t.co/z9Li4zJIrB",An online poetry open mic ... Soon ... …,"Sentiment(polarity=0.0, subjectivity=0.5)",0.0,0.5,en,3,0,LAKANThePoet,False,"WePoetry, Poetry, Poet, Poem, OnlineOpenMic, OpenMic, Platform, Community",,,
1240103776091955200,Wed Mar 18 02:32:34 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @niyati_fatnani: Nostalgic and happy it was to visit the set and the meet the entire team and receive so much love from each❤❤
.
.
.
 #m…",Nostalgic happy visit set meet entire team receive much love …,"Sentiment(polarity=0.2, subjectivity=0.80625)",0.2,0.80625,en,0,5,Manish82898343,,,niyati_fatnani,"आंध्र प्रदेश, भारत",
1240103770534612992,Wed Mar 18 02:32:33 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @allontheboard: For those in isolation, pretend to be bears in hibernation, but with things to do at home and more communication. We nee…",For isolation pretend bears hibernation things home communication We nee…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,59,Kashmera,,,allontheboard,"Montreal, QC, Canada",
1240103719573893120,Wed Mar 18 02:32:21 +0000 2020,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",#Shenanigans🧚#Shamrocks☘️ #Love💚 #Luck🌈 #Laughter😂 #Family👨‍👩‍👧‍👦 #Loyalty👩‍❤️‍👨 #Friendship🤝 #Blessings🙏… https://t.co/gqz5m84pOk,🧚️ ‍‍‍ ‍️‍ 🤝 …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,KRISTENMPORCARO,False,"Shenanigans, Shamrocks, Love, Luck, Laughter, Family, Loyalty, Friendship, Blessings",,,"[[-71.495228, 41.836858], [-71.417133, 41.836858], [-71.417133, 41.878533], [-71.495228, 41.878533]]"
1240103713945108482,Wed Mar 18 02:32:20 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Some days, I think I’m a cynical divorcee who is committed to being single because men...bleh! But then I read an a… https://t.co/xiNoytSzNt",Some days I think I ’ cynical divorcee committed single men ... bleh But I read a…,"Sentiment(polarity=-0.3357142857142857, subjectivity=0.6071428571428571)",-0.3357142857142857,0.6071428571428571,en,0,0,blog_dear,False,,,"North Carolina, USA",
1240103700544323587,Wed Mar 18 02:32:16 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @stpaul_apostle: God is infinite. #love #God,God infinite,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,1,4Drocketeer,,"love, God",stpaul_apostle,S. W. Ohio,
1240103680105484288,Wed Mar 18 02:32:12 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@TwistedDill #Love this! Thank you, Maria :)",Thank Maria,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,1,0,FloeticFlo,,Love,TwistedDill,Sunny South Florida,
1240103605169983491,Wed Mar 18 02:31:54 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @SeekingTruth2: “And whatsoever ye shall ask in my name, that will I do, that the Father may be glorified in the Son.”           John 14…",“ And whatsoever ye shall ask name I Father may glorified Son. ” John …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,1,SeekingTruth2,,,SeekingTruth2,,
1240103541106020353,Wed Mar 18 02:31:38 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @EmceeSLIM: #WeTheNorth

FYI (For Your Inspiration) &gt;https://t.co/9HBkFQmzB4

#Gratitude #Forgiveness #Travel #MobileApps #App #Motivati…",FYI For Your Inspiration gt …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,4,JUSTANDCOM,False,"WeTheNorth, Gratitude, Forgiveness, Travel, MobileApps, App",EmceeSLIM,International,
1240103537163374592,Wed Mar 18 02:31:37 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @alwaysGod37: Psalm 51:10

#Love #Peace #Kindness #HolySpirit #Jesus #God https://t.co/dpgGFKyw78",Psalm :10,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,2,Faith_By_Works,False,"Love, Peace, Kindness, HolySpirit, Jesus, God",alwaysGod37,,
1240103520499621888,Wed Mar 18 02:31:33 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @heartful_ness: Humour can be a great way to keep things warm in a relationship. Do you agree?

#humour #relationship #love #wellness #l…",Humour great way keep things warm relationship Do agree …,"Sentiment(polarity=0.7, subjectivity=0.675)",0.7,0.675,en,0,11,AtulSha20925447,,"humour, relationship, love, wellness",heartful_ness,,
1240103510735192066,Wed Mar 18 02:31:31 +0000 2020,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",🤣📖👈🏾 When #Christians say #God &amp; #Jesus is all about #Love. Have you remembered #SodomGomorrah or #Noah or the… https://t.co/wMmuRXqzUf,🤣 When say amp Have remembered the…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,DaNuVision,False,"Christians, God, Jesus, Love, SodomGomorrah, Noah",,Boston ,
1240103507841003520,Wed Mar 18 02:31:30 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","In our darkest hour the Heart breaks open, allowing the Light of New awareness to shine ✨❤️✨

#Light #NewAwareness… https://t.co/e4fXjBqQrq",In darkest hour Heart breaks open allowing Light New awareness shine ️ …,"Sentiment(polarity=0.1787878787878788, subjectivity=0.5515151515151515)",0.1787878787878788,0.5515151515151515,en,1,1,NewWavesofLight,False,"Light, NewAwareness",,,
1240103501038043137,Wed Mar 18 02:31:29 +0000 2020,"<a href=""https://homeinc.com"" rel=""nofollow"">forRetweeting</a>","RT @EmceeSLIM: #WeTheNorth

FYI (For Your Inspiration) &gt;https://t.co/9HBkFQmzB4

#Gratitude #Forgiveness #Travel #MobileApps #App #Motivati…",FYI For Your Inspiration gt …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,4,CyberSecurityN8,False,"WeTheNorth, Gratitude, Forgiveness, Travel, MobileApps, App",EmceeSLIM,,
1240103496566870018,Wed Mar 18 02:31:28 +0000 2020,"<a href=""https://ho.com"" rel=""nofollow"">auto is the only way it can be </a>","RT @EmceeSLIM: #WeTheNorth

FYI (For Your Inspiration) &gt;https://t.co/9HBkFQmzB4

#Gratitude #Forgiveness #Travel #MobileApps #App #Motivati…",FYI For Your Inspiration gt …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,4,sectest9,False,"WeTheNorth, Gratitude, Forgiveness, Travel, MobileApps, App",EmceeSLIM,"Hyderabad, India",
1240103472155877376,Wed Mar 18 02:31:22 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @BOBS_Skechers: From us to you, THANK YOU! With your help, we continue to help save the lives of cats and dogs. We are fur-ever grateful…",From us THANK YOU With help continue help save lives cats dogs We fur-ever grateful…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,5,coco_daze,,,BOBS_Skechers,,
1240103469840650240,Wed Mar 18 02:31:21 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @niyati_fatnani: Flowers and mountains and my natural Glow what to do...😜🤪🙈🙈

📷: @rahulmallah ❤
.
.
.
#nomindayblues #mountains #besttri…",Flowers mountains natural Glow ... 🤪 …,"Sentiment(polarity=0.1, subjectivity=0.4)",0.1,0.4,en,0,8,Manish82898343,,"nomindayblues, mountains","niyati_fatnani, rahulmallah","आंध्र प्रदेश, भारत",
1240103456318332928,Wed Mar 18 02:31:18 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @bindass69: 🕊️🕊️🕊️ ° ・
　　　　　　　　　 *  ♬   *
Enjoy each day with #love #joy &amp; #peace 🕊️

・ ° 💙 Happy ✨

                        ✨ New ✨…",️️️ ° ・ Enjoy day amp ️ ・ ° Happy New …,"Sentiment(polarity=0.4454545454545455, subjectivity=0.6515151515151515)",0.4454545454545455,0.6515151515151515,en,0,2,_ahsanR,,"love, joy, peace",bindass69,,
1240103437808701440,Wed Mar 18 02:31:14 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","What are you doing now that is working?

👉 @iownitmovement

#iownitmvmt #goodvibes #maxout #love #garyvee… https://t.co/yOuvRM7CQL",What working …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,7,IOwnItMovement,False,"iownitmvmt, goodvibes, maxout, love, garyvee",IOwnItMovement,"Chula Vista, CA",
1240103434227003394,Wed Mar 18 02:31:13 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#WeTheNorth

FYI (For Your Inspiration) &gt;https://t.co/9HBkFQmzB4

#Gratitude #Forgiveness #Travel #MobileApps #App… https://t.co/8UkXoYLIXi",FYI For Your Inspiration gt …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,1,4,EmceeSLIM,False,"WeTheNorth, Gratitude, Forgiveness, Travel, MobileApps, App",,TORONTO - INTERNATIONAL,
1240103423124652032,Wed Mar 18 02:31:10 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @sharonePack: PILLOW🌟#PROMISE💫

For God gave us a spirit 
-not of fear 
but of power and love and self-control.
2 Timothy 1:7

God will…",PILLOW For God gave us spirit -not fear power love self-control Timothy :7 God will…,"Sentiment(polarity=0.5, subjectivity=0.6)",0.5,0.6,en,0,17,daly_gordian,,PROMISE,sharonePack,"Ballymahon, Co. Longford",
1240103398516506624,Wed Mar 18 02:31:04 +0000 2020,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @DanielsWeek1: Seal I:
#Antichrist: #World #Leader Isa 14:7-20
-Regal #horseman rides out in #Power to #Conquer thru #Deceit &amp; #Peace (T…",Seal I Isa :7-20 -Regal rides thru amp T…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,1,DanielsWeek1,,"Antichrist, World, Leader, horseman, Power, Conquer, Deceit, Peace",DanielsWeek1,United States,
1240103283227684866,Wed Mar 18 02:30:37 +0000 2020,"<a href=""https://example.com"" rel=""nofollow"">JGBBot</a>","""Jesus saith unto them, Did ye never read in the scriptures, The stone which the builders rejected, the same is bec… https://t.co/afU5hzaN6p",`` Jesus saith unto Did ye never read scriptures The stone builders rejected bec…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,1,1,SevenShepherd,,,,,
1240103275883446272,Wed Mar 18 02:30:35 +0000 2020,"<a href=""http://bareskylls.com/"" rel=""nofollow"">myfeedplugin</a>","RT @sonamohapatra: The girls came to Tarasha for lunch after Muay Thai &amp; Savita insisted on posing for a picture! 
#Smile #Please 😊
 @Manas…",The girls came Tarasha lunch Muay Thai amp Savita insisted posing picture …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,5,Bare_Skylls,,"Smile, Please",sonamohapatra,"London, England",
1240103250956881929,Wed Mar 18 02:30:29 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","""The only meaningful thing we can offer one another is #love. Not advice, not questions about our choices, not sugg… https://t.co/94qHX43rcW",`` The meaningful thing offer one another Not advice questions choices sugg…,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,en,3,1,ErmiraBiba,False,love,,,
1240103224289431553,Wed Mar 18 02:30:23 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @gigiandmiki: When you are afraid to bring in a new #dog because it could hurt your old buddy feelings, chances are ...it’s gonna end up…",When afraid bring new could hurt old buddy feelings chances ... ’ gon na end up…,"Sentiment(polarity=-0.12121212121212122, subjectivity=0.5181818181818182)",-0.12121212121212122,0.5181818181818182,en,0,44,gigiandmiki,,dog,gigiandmiki,"Los Angeles, CA",
1240103208330067979,Wed Mar 18 02:30:19 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @gigiandmiki: #Love is ... wearing Mom‘s hoodie on a windy day! 🐾❤️@scaramuzza_d 👍#doglove #quotes https://t.co/GvL1paNDMw,... wearing Mom ‘ hoodie windy day ️,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,46,gigiandmiki,False,"Love, doglove, quotes","gigiandmiki, scaramuzza_d","Los Angeles, CA",
1240103204999872512,Wed Mar 18 02:30:18 +0000 2020,"<a href=""https://bisuits.com"" rel=""nofollow"">MargerinePLS</a>",RT @Island_Pearls: You know you want these! 10% off with the code FAV10 #Bee #HairPins #HoneyBee #HairJewelry #HairVine #HairAccessory #Gol…,You know want code FAV10 …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,5,M_artinKeown,,"Bee, HairPins, HoneyBee, HairJewelry, HairVine, HairAccessory",Island_Pearls,United Kingdom,
1240103165485371392,Wed Mar 18 02:30:09 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","“May the strength of God pilot us, may the wisdom of God instruct us, may the hand of God protect us, may the word… https://t.co/IW74mgn0kL",“ May strength God pilot us may wisdom God instruct us may hand God protect us may word…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,AntiqueHoneyLLC,False,,,//nyc\\  LI  - WPB,
1240103139442855936,Wed Mar 18 02:30:03 +0000 2020,"<a href=""https://socialbee.io/"" rel=""nofollow"">SocialBee.io v2</a>","RT @cwebimpressions: Stay positive today and smile? ❤ Chris

#business #money #life #fitness #love https://t.co/C7tnp0VHnF https://t.co/n90…",Stay positive today smile Chris,"Sentiment(polarity=0.2636363636363636, subjectivity=0.3227272727272727)",0.2636363636363636,0.3227272727272727,en,0,1,cwebimpressions,False,"business, money, life, fitness, love",cwebimpressions,"Colorado, USA",
1240103131121401857,Wed Mar 18 02:30:01 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @bamboo_thai: Flower for you...unconditional love 💘
Wild orchid...my dad gets them for my mum each time he goes into the mountains.
💖
😍…",Flower ... unconditional love Wild orchid ... dad gets mum time goes mountains …,"Sentiment(polarity=0.3, subjectivity=0.5)",0.3,0.5,en,0,1,PetrovichBilly,,,bamboo_thai,"Yonkers, New York🇺🇸",
1240103098841997312,Wed Mar 18 02:29:53 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Suffering  from stress headaches? You might consider using coffee to help relieve your symptoms.
-
🌐… https://t.co/NZbVyiCGU9",Suffering stress headaches You might consider using coffee help relieve symptoms …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,plantationgour1,False,,,,
1240103042399252480,Wed Mar 18 02:29:39 +0000 2020,"<a href=""https://socialrabbitplugin.com"" rel=""nofollow"">SocialRabbit Plugin</a>",#Love ABC Design Blanket-Grey https://t.co/FZGnqZKsMQ #UK #baby #parents https://t.co/rCht7ehPKt,ABC Design Blanket-Grey,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,BabyNation6,False,"Love, UK, baby, parents",,"England, United Kingdom",
1240103023717859329,Wed Mar 18 02:29:35 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Sigfrido1014: Safe Monday Twitter Friends―
Within the Winter, Spring is promised and prepared for...
Sakura, Water Lilies, Spring in Wi…",Safe Monday Twitter Friends― Within Winter Spring promised prepared ... Sakura Water Lilies Spring Wi…,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,en,0,32,gobando577,,,Sigfrido1014,,
1240103011873099779,Wed Mar 18 02:29:32 +0000 2020,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",psychsmusic dropped the Coronavirus anthem #melody #hiphop #rnb #pop #love #rap #dubstep #instagood #beat #beats… https://t.co/sptCYMVAGw,psychsmusic dropped Coronavirus anthem …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,the9elements,False,"melody, hiphop, rnb, pop, love, rap, dubstep, instagood, beat, beats",,North East West South,
1240103006345052162,Wed Mar 18 02:29:31 +0000 2020,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",My Japanese orchids are opening and smelling amazing #flowers #roses #carnations #orchids #love https://t.co/WvgUDIo7MK,My Japanese orchids opening smelling amazing,"Sentiment(polarity=0.30000000000000004, subjectivity=0.45)",0.30000000000000004,0.45,en,2,0,WitchesFoul,False,"flowers, roses, carnations, orchids, love",,Canada,
1240102970584436736,Wed Mar 18 02:29:22 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @UniqueMazique: Today is my son's 14th birthday. I could whine about him having to celebrate it in a less than convenient way, but I'd r…",Today son 's th birthday I could whine celebrate less convenient way I 'd r…,"Sentiment(polarity=-0.16666666666666666, subjectivity=0.06666666666666667)",-0.16666666666666666,0.06666666666666667,en,0,3,BCeltics3434,,,UniqueMazique,,
1240102952574083072,Wed Mar 18 02:29:18 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @EdwardG1911: Italy bound, wheels up to serve in Jesus Name on the front lines of COVID-19. Please be praying for our crew and hospital…",Italy bound wheels serve Jesus Name front lines COVID-19 Please praying crew hospital…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,915,playwrightdd,,,EdwardG1911,"Los Angeles, CA",
1240102944781074432,Wed Mar 18 02:29:16 +0000 2020,"<a href=""https://github.com/Xtremilicious"" rel=""nofollow"">RoArtistry</a>","RT @betsystreeter: Hello hope you are doing okay wherever your fence may be 
#art #artist #drawing #illustration #sloth #manatee #story #so…",Hello hope okay wherever fence may …,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,en,0,3,ReArtistron,,"art, artist, drawing, illustration, sloth, manatee, story",betsystreeter,Artistron,
1240102902758334464,Wed Mar 18 02:29:06 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @PryorDianna: Feet #appreciationpost #love myfeet https://t.co/bVIpshejTs,Feet myfeet,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,2,skunkman_md,False,"appreciationpost, love",PryorDianna,dc,
